,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,PS,T2MDEW
2020-09-02,19.673585595238094,25.3,16.18,78.94,4.32,4.32,2.0916,97.19,15.55
2020-09-03,19.280173650793657,26.6,14.34,70.58,0.19,3.18,4.5014,97.14,12.71
2020-09-04,18.96474000000001,26.29,13.78,72.63,0.09,3.34,5.7007,97.14,13.01
2020-09-05,18.820624567099568,25.01,14.03,73.98,0.12,3.4,5.2051,96.99,13.25
2020-09-06,19.295996428571428,26.37,13.55,70.0,0.05,3.05,5.5358,96.81,12.66
2020-09-07,19.793680119047618,27.72,13.82,68.38,0.09,2.57,5.3081,96.93,12.15
2020-09-08,19.667855873015878,27.97,12.22,66.75,0.0,2.81,5.8759,97.12,11.6
2020-09-09,19.903355000000005,27.46,14.58,66.42,0.0,2.34,5.7794,97.12,11.93
2020-09-10,20.01533464646464,28.18,12.64,62.17,0.0,2.08,5.2982,96.92,11.53
2020-09-11,20.497058968253974,28.1,13.92,65.64,0.0,2.77,5.6254,96.92,12.86
2020-09-12,20.949938849206347,28.62,14.56,67.21,0.0,2.6,5.2685,97.1,13.55
2020-09-13,21.850372420634915,29.69,15.59,66.53,0.17,1.55,4.5941,96.9,14.19
2020-09-14,23.694758221500717,34.02,15.36,55.12,0.0,1.53,5.4269,96.51,13.43
2020-09-15,26.961815472582977,36.08,19.02,51.82,0.0,1.95,5.0995,96.32,14.58
2020-09-16,26.874130634920633,35.62,19.61,58.28,0.03,1.7,5.3719,96.32,16.08
2020-09-17,26.3239558982684,35.29,18.97,60.29,0.02,2.4,5.4838,96.5,15.81
2020-09-18,24.53636630952381,33.03,18.35,59.4,0.21,2.24,5.7341,96.79,14.33
2020-09-19,25.17853218253968,35.14,16.94,44.65,0.03,2.09,6.6278,96.61,9.62
2020-09-20,24.90735777777779,34.67,16.65,43.68,0.0,2.02,6.7632,96.46,9.33
2020-09-21,25.875725119047633,36.25,16.41,51.27,0.01,2.46,6.7099,96.39,12.63
2020-09-22,21.61938662254412,28.05,17.89,73.21,5.56,4.99,2.9078,97.19,16.74
2020-09-23,20.927545198412695,28.35,16.12,69.1,1.94,3.72,4.6522,97.13,13.81
2020-09-24,21.22185051587302,29.29,15.38,66.31,0.48,2.22,6.2765,96.81,13.1
2020-09-25,23.250287658730166,33.34,14.86,56.21,0.0,1.28,7.0997,96.4,11.89
2020-09-26,27.424292182539673,38.26,17.16,44.66,0.0,2.28,6.8609,95.74,11.84
2020-09-27,28.57360099206349,37.95,20.36,40.42,0.0,2.51,5.6839,95.7,12.21
2020-09-28,27.225837023809525,35.28,21.29,62.29,0.05,3.27,4.7981,96.2,18.06
2020-09-29,26.893686580086584,34.4,21.36,67.29,0.32,3.07,4.5473,96.39,18.56
2020-09-30,24.974714783549775,31.82,20.24,66.99,0.44,3.41,4.0519,96.53,17.19
2020-10-01,26.27886357142857,35.33,19.31,59.89,0.36,2.19,5.5644,96.29,16.17
2020-10-02,26.42933714285714,35.54,19.79,61.47,0.05,2.75,5.3964,96.37,16.84
2020-10-03,26.538268452380944,35.46,19.62,58.97,0.37,2.37,6.1522,96.53,15.57
2020-10-04,26.92568376623377,36.04,19.06,58.31,0.06,2.37,6.0521,96.47,15.2
2020-10-05,24.857877352092352,32.73,19.74,66.19,0.76,3.67,2.6705,96.63,17.05
2020-10-06,24.10705672077922,32.4,18.68,64.51,1.52,3.58,2.1242,96.57,15.7
2020-10-07,22.91629912698413,29.72,18.45,64.99,1.02,3.41,3.0288,96.66,15.15
2020-10-08,23.343248794261285,31.02,17.49,60.86,1.14,2.56,4.3483,96.55,14.25
2020-10-09,25.482571428571433,34.41,17.64,57.43,0.74,1.45,5.6016,96.21,15.33
2020-10-10,29.17786526862027,39.24,20.05,48.39,0.24,1.8,5.2282,95.97,15.64
2020-10-11,23.588441031746036,28.06,20.06,78.25,17.26,3.83,1.8629,96.42,19.43
2020-10-12,21.505617579365076,25.42,18.75,85.19,31.92,4.02,1.9879,96.7,18.5
2020-10-13,22.31127419608171,28.46,17.48,78.34,3.48,2.61,3.2014,96.74,18.03
2020-10-14,22.606651320346323,28.83,18.36,76.49,1.05,2.73,4.5485,96.95,17.49
2020-10-15,22.129941468253975,29.07,16.4,72.82,1.5,3.35,5.5802,96.99,16.16
2020-10-16,22.118261944444434,30.88,14.11,67.09,0.01,2.11,7.8566,96.75,14.36
2020-10-17,22.639413174603174,30.37,16.85,72.07,0.2,2.43,6.7274,96.75,16.25
2020-10-18,23.66240896520147,32.33,16.54,69.13,0.02,1.57,7.5943,96.48,16.42
2020-10-19,23.76020666666666,33.23,15.52,61.77,0.01,1.76,7.8914,96.37,13.73
2020-10-20,25.017739520202028,35.53,16.19,61.74,0.0,2.06,7.6966,96.2,15.65
2020-10-21,25.494425862193367,33.57,19.58,68.97,0.5,3.05,4.6013,96.61,18.47
2020-10-22,25.07208949494951,32.92,19.67,67.03,0.5,3.4,5.6306,96.81,17.26
2020-10-23,24.92832959956711,32.88,19.48,63.84,0.05,2.72,6.9338,96.63,16.01
2020-10-24,24.265865681818173,32.23,18.21,65.05,0.01,2.19,6.7265,96.49,16.22
2020-10-25,24.836430642135642,34.21,17.04,56.24,0.0,1.62,7.3735,96.32,13.12
2020-10-26,26.033894476911968,34.85,18.96,56.74,0.0,2.12,7.2038,96.36,15.34
2020-10-27,26.1287813095238,34.93,18.73,57.53,0.0,2.19,7.2331,96.43,15.13
2020-10-28,26.017630277777776,35.0,18.66,56.86,0.22,2.5,7.6128,96.5,14.47
2020-10-29,26.015587301587292,35.6,17.97,53.39,0.35,2.01,7.9618,96.55,12.85
2020-10-30,27.332354404761904,37.35,18.32,51.05,0.03,2.5,8.0969,96.58,14.35
2020-10-31,25.83662910866912,34.2,19.47,62.74,0.68,3.14,6.7486,96.66,16.96
2020-11-01,25.251565292207786,32.76,20.16,63.14,1.54,3.19,5.605,96.58,16.55
2020-11-02,25.014170357142863,33.02,19.1,62.32,3.77,1.98,7.0757,96.51,16.43
2020-11-03,27.23576571428569,35.84,19.33,56.85,0.8,1.95,6.275,96.45,16.69
2020-11-04,26.724848928571433,33.55,21.33,70.85,27.31,1.87,5.4149,96.35,20.37
2020-11-05,27.0702896031746,33.85,21.68,73.41,12.22,1.91,7.3246,96.23,21.0
2020-11-06,27.715151269841268,34.83,21.98,69.84,4.95,1.33,5.5951,96.19,20.76
2020-11-07,29.174789523809523,38.0,21.27,51.36,0.0,1.94,7.8518,96.11,16.72
2020-11-08,28.98164110805861,38.44,20.66,52.86,0.0,1.98,7.6015,96.24,16.79
2020-11-09,29.38565587301587,38.41,21.92,58.82,0.0,1.94,7.6387,96.25,18.48
2020-11-10,27.497006944444436,35.05,21.71,68.33,0.28,2.54,7.2,96.32,20.06
2020-11-11,26.249345793650786,32.54,22.03,70.16,5.16,3.21,4.7508,96.39,19.76
2020-11-12,24.279853888888887,30.63,20.23,74.72,11.1,4.12,4.735,96.63,18.8
2020-11-13,22.883322103174606,30.25,17.9,71.65,1.21,2.9,5.7646,96.71,16.63
2020-11-14,21.95096081168831,29.21,16.24,68.7,0.02,1.49,8.1182,96.44,15.21
2020-11-15,23.86060678571429,32.78,16.44,59.86,0.05,1.51,8.5994,96.25,13.28
2020-11-16,24.565249166666668,33.9,16.57,55.02,0.0,1.58,8.7842,96.21,12.84
2020-11-17,25.861452738095235,35.28,17.49,55.28,0.0,1.54,8.6357,96.08,14.56
2020-11-18,27.302884285714295,37.34,18.44,53.82,0.01,1.5,8.2282,95.91,15.9
2020-11-19,29.603555317460305,38.94,21.53,52.89,0.01,2.09,7.7554,95.83,16.92
2020-11-20,27.38523497557998,35.76,20.96,65.05,1.04,3.89,5.2999,96.25,18.56
2020-11-21,25.524784563492076,32.13,21.3,72.73,7.13,3.6,2.9414,96.36,19.56
2020-11-22,27.76631174603174,36.84,20.41,64.37,0.35,1.67,7.8079,96.2,19.12
2020-11-23,29.6473263997114,39.42,21.34,57.41,0.02,1.68,7.8036,96.06,18.67
2020-11-24,30.44881321428571,37.75,24.16,53.94,0.22,1.11,6.5918,96.0,18.55
2020-11-25,31.75048095238095,40.57,24.73,51.08,2.79,1.68,6.5038,95.9,18.71
2020-11-26,28.126956626984132,33.7,24.21,63.49,0.49,2.57,3.5302,96.21,19.64
2020-11-27,26.194356456043955,32.01,21.59,71.67,33.11,1.89,5.5092,96.44,20.28
2020-11-28,26.04207061355311,31.86,21.61,74.73,2.4,2.42,5.1862,96.45,20.64
2020-11-29,27.18793326118326,33.4,22.12,73.02,1.48,1.02,6.5614,96.15,21.43
2020-11-30,25.77925767316016,30.75,22.52,79.15,8.69,2.02,2.2896,96.14,21.41
2020-12-01,26.16658206349206,31.16,22.08,76.33,6.33,1.99,4.6418,95.94,21.39
2020-12-02,27.863139841269845,34.59,22.73,72.38,33.98,1.83,3.8004,95.88,21.75
2020-12-03,22.476426904761897,24.74,20.13,91.84,36.33,3.25,2.3568,96.42,20.78
2020-12-04,24.50472371545121,29.24,21.15,86.73,30.85,2.3,3.0919,96.38,21.94
2020-12-05,22.97491650793651,25.29,20.94,93.16,53.67,4.24,3.6067,96.43,21.68
2020-12-06,22.935296572871586,26.52,20.31,89.51,34.28,2.32,2.2438,96.44,21.17
2020-12-07,22.361838333333335,23.79,20.58,94.27,20.22,2.58,2.9038,96.55,21.09
2020-12-08,22.98327575396826,27.23,19.97,89.31,7.55,2.63,2.9551,96.6,20.58
2020-12-09,22.6186832972583,26.27,19.42,84.76,3.42,1.87,4.049,96.35,19.78
2020-12-10,23.329763333333332,28.22,19.47,82.77,0.03,1.23,6.366,96.17,20.04
2020-12-11,24.498736984126968,29.35,20.42,82.9,0.45,1.33,7.4854,96.1,21.13
2020-12-12,24.924240216450222,30.35,20.51,85.26,14.07,1.94,7.0183,96.09,22.61
2020-12-13,24.810876327561328,28.55,22.28,90.52,17.68,2.11,7.0445,96.12,23.04
2020-12-14,24.581607170329665,28.47,21.39,86.55,4.23,1.75,7.4102,96.13,22.01
2020-12-15,24.586600595238096,29.8,19.29,80.93,9.67,1.91,7.1638,95.98,20.99
2020-12-16,24.231455779220788,27.21,22.18,90.01,8.52,1.51,2.849,96.1,22.4
2020-12-17,24.197611255411267,27.28,22.09,90.57,1.58,1.63,4.6505,96.17,22.46
2020-12-18,24.580518638583644,28.1,21.8,88.11,1.08,1.49,5.9194,96.17,22.44
2020-12-19,24.57013511904761,28.2,22.15,89.31,1.59,2.16,3.1711,96.23,22.54
2020-12-20,24.63044726190476,28.24,22.17,87.97,1.71,1.86,4.5305,96.29,22.39
2020-12-21,25.319908769841266,29.84,21.64,83.61,1.16,1.29,6.2546,96.29,22.16
2020-12-22,25.976576666666666,30.83,21.67,82.27,0.15,1.24,6.9187,96.13,22.48
2020-12-23,26.72905488095237,32.31,21.74,80.43,0.03,1.84,8.1629,95.9,22.79
2020-12-24,27.42275785714286,33.64,21.96,77.07,0.05,1.8,7.3399,95.74,23.16
2020-12-25,25.80846743867245,29.87,22.64,81.81,0.09,1.8,5.0486,95.94,22.31
2020-12-26,26.1863911038961,31.45,21.5,79.94,0.15,1.95,6.6703,96.03,22.13
2020-12-27,26.40801286796537,31.16,22.29,82.24,5.59,1.45,6.9648,96.0,22.8
2020-12-28,26.57160802669554,31.26,22.47,78.47,0.47,1.37,7.9102,96.01,22.3
2020-12-29,26.52907825396825,31.58,22.6,80.1,2.09,1.96,7.8924,95.97,22.17
2020-12-30,24.73262095238096,26.99,22.9,92.57,39.44,2.73,1.4556,95.82,23.46
2020-12-31,25.675822261904756,29.66,22.78,90.47,19.96,2.65,4.1184,95.88,23.9
2021-01-01,25.744521706349193,29.88,22.41,87.49,19.78,2.34,6.1699,96.0,23.49
2021-01-02,24.66957141414141,28.47,21.88,88.51,13.31,3.44,5.2757,96.4,22.59
2021-01-03,23.48454587301587,26.44,20.77,89.37,4.64,1.73,6.1219,96.44,21.63
2021-01-04,24.471471865079355,29.1,20.75,82.89,1.02,0.97,7.7249,96.18,21.26
2021-01-05,25.232847222222222,30.86,20.36,80.46,0.74,1.2,7.4273,95.98,21.65
2021-01-06,26.699090158730154,31.72,21.71,80.26,3.02,1.57,7.2283,95.87,22.87
2021-01-07,26.438960883838377,30.85,22.79,85.92,10.38,1.69,5.3702,95.89,23.84
2021-01-08,24.884803095238098,27.44,22.87,92.48,25.32,2.27,5.7852,95.88,23.58
2021-01-09,24.900679653679646,28.3,22.46,89.8,18.69,1.94,4.2542,95.81,22.95
2021-01-10,25.348461369047612,29.34,22.2,87.77,10.02,2.01,5.8507,95.75,23.02
2021-01-11,25.270581248196244,28.77,22.36,89.12,13.89,2.04,6.271,95.89,23.33
2021-01-12,24.907756587301584,27.76,23.05,91.4,23.49,2.27,4.5343,96.06,23.35
2021-01-13,24.640309047619038,27.52,22.53,91.97,25.6,2.22,4.3404,96.07,23.1
2021-01-14,24.22552375541126,27.14,22.13,91.76,25.1,1.32,2.0518,96.0,22.75
2021-01-15,25.169936547619034,29.13,21.88,87.39,11.86,1.45,5.7374,95.83,22.78
2021-01-16,25.114504126984126,28.43,22.44,89.36,6.08,2.24,6.5767,95.66,23.25
2021-01-17,25.49012954365078,29.54,22.44,89.05,21.45,2.03,5.3412,95.65,23.42
2021-01-18,24.628670844155852,26.77,23.07,90.76,44.07,1.6,3.9396,95.8,23.1
2021-01-19,24.067454927849926,26.56,22.33,92.81,25.55,1.4,3.8822,95.9,22.86
2021-01-20,24.892456922799425,28.68,22.18,89.6,17.21,1.27,5.4053,96.04,23.08
2021-01-21,23.97650165223665,27.34,21.12,93.5,17.6,2.62,4.6162,96.13,22.95
2021-01-22,22.379384841269843,25.89,19.36,89.65,21.42,4.92,4.4894,95.91,20.74
2021-01-23,23.45934121572871,25.53,21.51,89.36,9.05,4.91,1.9442,95.3,21.64
2021-01-24,24.7436430952381,27.71,22.53,91.29,9.09,4.13,5.7122,95.64,23.08
2021-01-25,23.804736746031743,26.55,21.8,91.6,13.46,2.47,3.2225,96.09,22.34
2021-01-26,24.29502238455988,27.74,21.61,88.2,2.67,1.17,6.7495,96.22,22.14
2021-01-27,25.3095497005772,29.87,21.37,83.94,0.78,1.08,7.3282,96.02,22.0
2021-01-28,25.52776172438673,30.13,21.49,85.78,7.78,1.39,6.384,95.98,22.82
2021-01-29,25.263768293650788,29.0,22.47,89.35,15.07,2.16,6.3622,96.14,23.28
2021-01-30,25.206269678932173,29.32,21.56,87.84,13.84,1.4,7.1534,96.1,22.92
2021-01-31,25.537327619047616,29.78,22.29,87.27,6.33,1.87,7.356,95.9,23.23
2021-02-01,25.99611460317461,30.6,22.05,88.01,1.27,1.68,7.746,95.91,23.81
2021-02-02,25.296961446608954,29.08,22.21,88.96,3.29,1.4,4.5372,96.26,23.33
2021-02-03,24.96281432539682,27.64,23.05,90.91,3.44,1.07,6.3504,96.35,23.31
2021-02-04,25.489411309523813,29.17,22.82,87.97,1.86,0.74,7.398,96.31,23.26
2021-02-05,26.24777916666666,30.09,23.3,84.22,1.57,1.05,7.3598,96.28,23.23
2021-02-06,25.32293430375182,28.82,22.19,86.47,3.48,1.13,6.733,96.14,22.94
2021-02-07,25.039206111111092,28.4,22.54,89.6,17.36,1.3,5.963,95.9,23.17
2021-02-08,24.11973519841269,27.25,21.48,88.44,0.67,1.37,6.4733,95.94,21.98
2021-02-09,24.289853531746033,28.26,21.07,87.31,2.93,2.4,7.1719,96.01,21.96
2021-02-10,24.549617524975023,29.31,20.78,90.19,19.8,2.94,5.407,95.9,22.69
2021-02-11,24.29113682539682,28.05,21.43,86.61,5.35,3.14,7.6332,95.82,21.83
2021-02-12,24.96743698412699,29.96,20.59,84.05,9.04,2.46,6.9799,95.45,22.05
2021-02-13,25.552001111111107,30.15,21.22,82.62,9.73,1.47,6.2038,95.43,22.31
2021-02-14,25.410547182539677,29.25,22.38,88.21,62.46,1.17,5.069,95.34,23.18
2021-02-15,25.989258134920625,29.77,23.17,88.35,5.44,2.06,4.8218,95.08,23.92
2021-02-16,23.994571767676756,28.77,19.68,88.22,31.63,3.35,2.0222,95.18,21.78
2021-02-17,20.864101785714286,23.93,18.05,87.63,52.72,3.98,1.7498,95.6,18.68
2021-02-18,22.710176111111114,26.48,19.5,88.69,12.77,2.38,5.6774,95.78,20.73
2021-02-19,25.489411767676774,31.09,21.13,74.59,8.05,1.73,6.7759,95.91,20.76
2021-02-20,25.501483412698413,30.54,21.12,79.46,0.76,1.59,6.3557,95.93,21.57
2021-02-21,26.125115555555563,30.52,22.55,85.42,2.45,2.03,7.1227,95.95,23.51
2021-02-22,24.857268106060605,28.2,22.73,88.59,5.94,1.94,3.8767,96.36,23.04
2021-02-23,23.627712817460328,26.73,21.32,92.99,8.64,2.58,5.0892,96.38,22.38
2021-02-24,23.686248174603165,28.07,20.09,87.34,0.35,1.79,6.9012,96.18,21.33
2021-02-25,24.48414277777778,29.77,19.98,84.66,0.12,1.0,6.5417,95.99,21.42
2021-02-26,23.789257211399704,28.0,20.67,86.6,0.12,1.44,6.175,96.05,21.3
2021-02-27,23.045405014430024,26.75,20.27,91.66,25.82,2.79,4.1549,96.16,21.48
2021-02-28,22.208228769841266,24.73,19.63,92.19,19.4,4.25,3.3682,96.33,20.19
2021-03-01,21.154871785714285,24.66,18.11,89.34,4.16,3.95,6.2299,96.42,19.14
2021-03-02,21.173729047619048,25.07,17.6,89.55,3.38,3.98,5.664,96.28,19.5
2021-03-03,23.1840938095238,27.18,20.15,90.81,4.01,3.32,6.7867,96.06,21.45
2021-03-04,23.739405833333336,27.17,21.25,91.16,6.58,2.96,5.0582,95.91,22.05
2021-03-05,22.858379444444445,27.11,19.11,86.06,0.68,1.79,6.2033,96.0,20.22
2021-03-06,23.15832357142857,27.09,19.87,90.4,4.94,2.53,6.36,96.22,21.46
2021-03-07,22.809862896825397,27.1,19.25,88.07,0.41,1.54,7.0625,96.27,20.62
2021-03-08,22.986578051948044,27.37,18.36,84.99,0.09,1.11,6.9254,96.11,20.26
2021-03-09,23.49320956349207,29.07,18.48,85.24,0.02,1.18,7.121,96.09,20.58
2021-03-10,23.821515079365085,29.05,18.86,84.84,0.01,1.22,6.8995,96.04,20.67
2021-03-11,23.989165992063487,29.5,19.05,84.52,0.01,1.24,7.0046,96.05,20.95
2021-03-12,23.738329920634907,28.28,19.93,89.96,2.37,2.27,6.5251,96.28,21.89
2021-03-13,22.060886587301592,26.47,18.5,86.57,0.56,2.33,6.4356,96.48,19.54
2021-03-14,22.677552709235215,27.37,18.03,89.19,2.22,1.59,6.6806,96.42,20.77
2021-03-15,23.06592242063493,27.46,19.65,87.82,1.56,1.41,6.6286,96.21,20.68
2021-03-16,23.032172380952385,27.74,19.41,84.75,0.62,1.16,6.7627,96.17,20.11
2021-03-17,22.884485656565648,27.86,18.3,84.27,0.26,1.17,6.9029,96.23,19.88
2021-03-18,23.32964746031746,28.19,19.71,83.8,0.99,1.03,7.0891,96.24,20.2
2021-03-19,23.213528730158732,27.5,19.9,86.79,0.87,1.24,7.0392,96.25,20.65
2021-03-20,23.04918353174603,27.26,19.71,88.16,1.56,1.33,6.6943,96.28,20.8
2021-03-21,23.426132341269845,28.57,19.02,80.7,0.06,0.97,7.1198,96.17,19.41
2021-03-22,23.058783069985576,27.47,18.39,83.83,7.75,1.56,6.365,96.29,20.29
2021-03-23,22.872519494949508,26.9,20.4,91.44,33.36,2.95,2.8802,96.56,21.3
2021-03-24,21.129160277777782,25.12,17.86,86.97,4.73,2.61,4.9262,96.54,18.7
2021-03-25,21.26981518609742,26.01,17.48,83.57,0.2,1.5,4.7093,96.25,18.31
2021-03-26,22.941547976190485,28.54,17.11,82.19,2.12,0.91,6.0965,96.04,19.46
2021-03-27,23.7686744047619,28.72,19.82,84.08,62.74,1.14,6.2878,95.98,20.6
2021-03-28,22.420476648351656,26.56,18.72,85.78,1.33,2.66,6.2179,96.33,20.0
2021-03-29,21.126352936507928,24.9,18.4,88.27,1.68,3.29,6.2342,96.74,18.99
2021-03-30,19.768130079365076,24.26,15.93,83.48,0.1,1.94,6.3473,96.73,16.67
2021-03-31,18.95486920634921,23.91,13.94,78.9,0.0,0.85,6.551,96.71,15.35
2021-04-01,20.044686507936504,25.73,13.77,77.12,0.0,1.16,6.7308,96.69,15.79
2021-04-02,20.15329205627705,25.33,15.03,79.1,0.01,1.15,6.2484,96.68,16.47
2021-04-03,21.172974531024533,27.47,15.02,78.36,0.0,1.31,6.7013,96.54,16.83
2021-04-04,20.88485626623376,26.11,15.98,85.96,3.07,1.55,5.5673,96.66,18.78
2021-04-05,22.553267823565324,27.8,18.61,84.65,1.68,0.86,5.7698,96.56,19.65
2021-04-06,20.98280090038314,25.8,17.08,88.31,3.89,1.95,3.9653,96.7,18.98
2021-04-07,19.80071853174603,24.51,16.1,86.42,0.82,1.82,5.5452,96.89,17.3
2021-04-08,20.528380246142753,25.54,14.97,82.96,0.05,1.52,5.6558,96.78,17.56
2021-04-09,21.138556652236645,25.29,17.51,85.96,0.7,1.72,5.9974,96.57,18.66
2021-04-10,20.89726484126985,25.08,17.56,87.83,2.03,1.72,5.6606,96.64,18.64
2021-04-11,21.017324444444448,25.75,16.77,89.22,1.59,1.51,5.2567,96.78,19.16
2021-04-12,20.998079960317458,25.52,17.4,87.33,1.06,1.86,6.0876,96.92,18.8
2021-04-13,20.708517023809527,25.58,16.93,88.18,1.2,2.18,5.7749,96.92,18.5
2021-04-14,21.250016293601025,26.08,17.34,86.01,0.52,1.64,5.6088,96.74,18.89
2021-04-15,21.279997274842014,25.55,17.73,83.75,0.89,1.41,5.9947,96.6,18.24
2021-04-16,20.411191727994222,25.82,14.5,82.49,11.96,2.17,5.9078,96.66,17.25
2021-04-17,17.993671706349204,21.85,15.02,83.2,5.53,3.88,4.1126,97.16,14.85
2021-04-18,17.079953730158728,21.06,14.23,83.09,0.86,2.1,4.2979,97.16,14.58
2021-04-19,18.129165858585864,22.39,13.76,81.78,0.72,1.6,4.3968,96.94,15.03
2021-04-20,18.189076944444444,22.27,14.8,82.81,1.33,1.69,3.4114,96.93,15.35
2021-04-21,19.534658293650793,24.39,15.56,86.58,0.9,2.04,4.5238,96.87,17.06
2021-04-22,19.687469246031743,24.44,15.68,84.81,0.51,1.59,3.3761,96.85,16.83
2021-04-23,20.05084859307359,25.07,14.09,80.83,0.2,1.11,4.9968,96.6,16.66
2021-04-24,21.114131933621934,26.85,15.66,80.92,0.04,0.82,5.6371,96.49,17.44
2021-04-25,21.800590595238088,27.88,15.79,78.29,0.0,1.19,6.0298,96.47,17.55
2021-04-26,22.202786825396824,27.64,16.25,71.61,0.0,0.92,5.8366,96.44,16.74
2021-04-27,21.89544797619047,27.64,15.77,74.0,0.73,1.07,5.6688,96.41,16.94
2021-04-28,22.00412841269842,27.4,16.94,82.63,3.08,0.97,5.2006,96.49,18.76
2021-04-29,22.469184116161625,27.23,18.48,84.91,10.98,0.69,5.1838,96.49,19.62
2021-04-30,22.95922730158731,28.28,18.15,86.3,3.63,1.37,5.3566,96.28,20.36
2021-05-01,22.672291269841267,28.11,18.64,87.2,2.47,2.2,2.7792,96.42,20.28
2021-05-02,18.829155793650795,23.0,15.93,83.34,0.18,4.14,4.2972,96.95,15.91
2021-05-03,18.13309912698412,22.51,14.86,81.14,0.0,2.82,5.1214,96.93,14.66
2021-05-04,18.23558297619047,23.2,14.02,79.14,0.01,1.73,5.4725,96.74,14.58
2021-05-05,18.810201103896105,24.87,12.49,74.46,0.0,0.97,5.7449,96.62,14.24
2021-05-06,18.38324320346321,24.09,12.91,76.32,0.03,1.2,5.7372,96.81,13.89
2021-05-07,18.35902715007215,23.21,14.71,86.64,0.91,1.66,5.0268,96.94,15.81
2021-05-08,19.09311123015873,24.07,15.03,84.53,0.83,1.33,5.4274,96.73,15.97
2021-05-09,20.14167384920634,26.49,14.01,72.87,0.01,1.25,5.1907,96.56,15.1
2021-05-10,18.523091349206357,23.79,14.56,79.57,0.3,2.49,5.2901,96.85,14.67
2021-05-11,18.73435900793651,23.57,15.02,85.94,0.89,1.9,4.7258,97.03,16.26
2021-05-12,19.45539067460318,23.9,16.09,81.79,0.82,1.07,4.2413,96.96,16.25
2021-05-13,19.587946904761907,24.19,15.62,78.19,0.46,0.79,4.9918,96.9,15.55
2021-05-14,18.856603571428575,24.43,13.17,80.49,0.17,1.34,4.9116,96.76,15.23
2021-05-15,19.826938048340548,26.48,13.72,79.53,0.01,1.98,5.3222,96.51,15.63
2021-05-16,21.254811049783548,28.04,15.22,67.21,0.0,1.46,5.2848,96.39,14.73
2021-05-17,21.17769664502164,28.54,15.42,60.73,0.0,1.23,5.3126,96.57,13.41
2021-05-18,19.300092579365074,25.23,13.78,78.91,0.32,1.91,4.2338,97.0,15.59
2021-05-19,19.600370357142854,24.08,15.91,85.41,1.94,2.13,3.9072,97.03,16.97
2021-05-20,18.762651973304468,24.23,13.8,75.59,0.14,0.75,5.1466,96.9,13.93
2021-05-21,19.248530945165943,25.85,12.69,73.47,0.02,1.35,5.2099,96.75,14.41
2021-05-22,19.26337954212454,24.61,15.04,77.13,0.54,1.67,4.1441,97.03,15.02
2021-05-23,18.35719531746032,22.04,16.01,86.7,13.21,3.79,2.7566,97.3,15.91
2021-05-24,17.02590547979798,22.3,13.11,79.27,0.4,2.64,4.4311,97.37,12.93
2021-05-25,16.39940412698413,22.28,11.47,77.85,0.07,1.38,5.2788,97.19,12.03
2021-05-26,16.945001309523807,23.12,10.31,68.76,0.0,0.94,5.1732,97.02,10.74
2021-05-27,17.126749404761895,23.32,10.49,69.96,0.0,0.92,5.2301,96.97,11.36
2021-05-28,16.50132924603175,23.89,9.94,71.78,0.0,1.57,5.1355,96.73,10.65
2021-05-29,18.172580992063498,26.35,10.87,57.76,0.0,1.62,5.1533,96.56,9.3
2021-05-30,19.02971424603175,26.96,11.9,54.16,0.0,1.05,5.0026,96.64,9.7
2021-05-31,17.755949880952393,23.99,11.59,72.71,0.1,1.31,3.6641,96.87,12.78
2021-06-01,19.11403658730159,24.73,14.18,77.82,0.46,0.84,4.5514,96.68,14.73
2021-06-02,20.132118333333334,26.74,13.94,80.66,2.81,1.79,4.0795,96.52,16.23
2021-06-03,18.267158477633487,23.52,13.75,82.59,3.57,2.46,3.6926,96.8,15.12
2021-06-04,16.065652954545456,21.05,12.1,74.21,0.04,3.79,4.5233,97.17,11.24
2021-06-05,15.918296904761906,20.57,11.82,71.86,0.09,3.91,4.5014,97.4,10.69
2021-06-06,15.94582789682539,20.54,11.29,80.99,3.74,3.19,4.0226,97.48,12.46
2021-06-07,16.368751785714288,20.5,13.26,87.13,10.08,2.58,2.4391,97.36,14.06
2021-06-08,16.69241158369409,21.79,12.37,84.17,1.08,2.0,4.151,97.28,13.85
2021-06-09,16.884671554834064,22.61,11.85,78.13,0.15,1.59,4.6891,97.11,12.82
2021-06-10,16.893481428571434,21.95,12.39,81.59,0.06,1.34,3.7918,97.04,13.48
2021-06-11,16.41275456349207,22.32,11.06,79.57,0.0,1.62,4.2034,96.96,12.37
2021-06-12,16.65661956349207,22.84,11.36,76.99,0.0,1.92,4.7268,96.96,12.16
2021-06-13,17.3094357936508,23.84,11.26,75.2,0.0,1.7,4.7662,96.97,12.72
2021-06-14,17.891730952380954,23.49,12.84,77.99,0.03,1.35,4.5756,96.93,13.73
2021-06-15,17.32658218253968,23.14,12.2,75.64,0.01,0.93,4.4141,96.96,12.8
2021-06-16,18.108478279220773,23.24,12.92,79.65,0.15,0.69,3.8362,96.92,14.44
2021-06-17,18.40347404761905,25.33,11.76,78.03,0.01,1.46,4.6375,96.88,14.3
2021-06-18,19.095486944444442,26.22,13.33,75.04,0.02,1.68,4.2259,97.19,14.0
